timestamp,frame_idx,eye_prob_closed,yawn_prob,drowsy_prob
1763768905.357,93,0.5931,0.0000,0.2348
1763768905.379,94,0.5931,0.0000,0.2348
1763768905.466,95,0.5793,0.0000,0.2515
1763768905.502,96,0.5793,0.0000,0.2515
1763768905.629,97,0.5678,0.0000,0.2477
1763768905.660,98,0.5678,0.0000,0.2477
1763768905.761,99,0.5738,0.0000,0.2370
1763768905.788,100,0.5738,0.0000,0.2370
1763768905.887,101,0.5752,0.0000,0.2411
1763768905.916,102,0.5752,0.0000,0.2411
1763768906.019,103,0.6107,0.0000,0.2410
1763768906.039,104,0.6107,0.0000,0.2410
1763768906.157,105,0.6479,0.0000,0.2792
1763768906.183,106,0.6479,0.0000,0.2792
1763768906.289,107,0.6621,0.0000,0.3039
1763768906.311,108,0.6621,0.0000,0.3039
1763768906.399,109,0.6446,0.0000,0.3180
1763768906.422,110,0.6446,0.0000,0.3180
1763768906.513,111,0.6716,0.0198,0.3732
1763768906.544,112,0.6716,0.0198,0.3732
1763768906.639,113,0.6527,0.1495,0.4646
1763768906.672,114,0.6527,0.1495,0.4646
1763768906.761,115,0.6592,0.1967,0.4549
1763768906.783,116,0.6592,0.1967,0.4549
1763768906.868,117,0.6528,0.7392,0.7532
1763768906.895,118,0.6528,0.7392,0.7532
1763768907.005,119,0.7128,0.7387,0.7402
1763768907.036,120,0.7128,0.7387,0.7402
1763768907.137,121,0.6817,0.3271,0.4264
1763768907.156,122,0.6817,0.3271,0.4264
1763768907.241,123,0.7302,0.2584,0.3985
1763768907.273,124,0.7302,0.2584,0.3985
1763768907.404,125,0.6826,0.2113,0.3424
1763768907.428,126,0.6826,0.2113,0.3424
1763768907.561,127,0.5841,0.0000,0.1306
1763768907.586,128,0.5841,0.0000,0.1306
1763768907.677,129,0.5568,0.0000,0.1144
1763768907.712,130,0.5568,0.0000,0.1144
1763768907.816,131,0.5586,0.0000,0.1153
1763768907.836,132,0.5586,0.0000,0.1153
1763768907.926,133,0.5228,0.0000,0.0714
1763768907.949,134,0.5228,0.0000,0.0714
1763768908.048,135,0.5441,0.0000,0.0818
1763768908.075,136,0.5441,0.0000,0.0818
1763768908.234,137,0.6011,0.0000,0.1196
1763768908.267,138,0.6011,0.0000,0.1196
1763768908.359,139,0.5781,0.0478,0.1498
1763768908.377,140,0.5781,0.0478,0.1498
1763768908.464,141,0.5800,0.7636,0.5983
1763768908.488,142,0.5800,0.7636,0.5983
1763768908.583,143,0.5401,1.0000,0.7488
1763768908.614,144,0.5401,1.0000,0.7488
1763768908.703,145,0.5208,1.0000,0.7500
1763768908.723,146,0.5208,1.0000,0.7500
1763768908.798,147,0.5233,1.0000,0.7534
1763768908.833,148,0.5233,1.0000,0.7534
1763768908.939,149,0.5107,1.0000,0.7350
1763768908.961,150,0.5107,1.0000,0.7350
1763768909.057,151,0.4842,0.8012,0.5848
1763768909.076,152,0.4842,0.8012,0.5848
1763768909.185,153,0.4870,0.7985,0.5493
1763768909.205,154,0.4870,0.7985,0.5493
1763768909.318,155,0.4842,1.0000,0.6674
1763768909.337,156,0.4842,1.0000,0.6674
1763768909.449,157,0.5006,0.9730,0.6640
1763768909.482,158,0.5006,0.9730,0.6640
1763768909.573,159,0.5156,1.0000,0.6886
1763768909.606,160,0.5156,1.0000,0.6886
1763768909.727,161,0.5278,0.7729,0.5734
1763768909.749,162,0.5278,0.7729,0.5734
1763768909.838,163,0.5422,0.3288,0.3401
1763768909.858,164,0.5422,0.3288,0.3401
1763768909.995,165,0.5548,0.4870,0.4621
1763768910.031,166,0.5548,0.4870,0.4621
1763768910.121,167,0.5429,0.6199,0.5329
1763768910.156,168,0.5429,0.6199,0.5329
1763768910.266,169,0.5406,0.6154,0.5354
1763768910.298,170,0.5406,0.6154,0.5354
1763768910.397,171,0.5470,0.6063,0.5251
1763768910.424,172,0.5470,0.6063,0.5251
1763768910.511,173,0.5429,1.0000,0.7415
1763768910.534,174,0.5429,1.0000,0.7415
1763768910.643,175,0.5460,1.0000,0.7226
1763768910.677,176,0.5460,1.0000,0.7226
1763768910.771,177,0.5592,1.0000,0.7322
1763768910.802,178,0.5592,1.0000,0.7322
1763768910.902,179,0.5697,1.0000,0.7714
1763768910.928,180,0.5697,1.0000,0.7714
1763768911.030,181,0.5720,1.0000,0.7983
1763768911.056,182,0.5720,1.0000,0.7983
1763768911.147,183,0.5926,0.5619,0.5515
1763768911.182,184,0.5926,0.5619,0.5515
1763768911.301,185,0.6167,0.0000,0.2266
1763768911.326,186,0.6167,0.0000,0.2266
1763768911.419,187,0.6216,0.0000,0.2319
1763768911.451,188,0.6216,0.0000,0.2319
1763768911.553,189,0.6355,0.0000,0.2135
1763768911.576,190,0.6355,0.0000,0.2135
1763768911.708,191,0.6682,0.0000,0.2103
1763768911.733,192,0.6682,0.0000,0.2103
1763768911.819,193,0.6753,0.0000,0.2306
1763768911.837,194,0.6753,0.0000,0.2306
1763768911.916,195,0.6613,0.0000,0.2320
1763768911.936,196,0.6613,0.0000,0.2320
1763768912.026,197,0.6610,0.0000,0.2416
1763768912.046,198,0.6610,0.0000,0.2416
1763768912.137,199,0.6546,0.0000,0.2312
1763768912.160,200,0.6546,0.0000,0.2312
1763768912.254,201,0.6360,0.0000,0.2187
1763768912.285,202,0.6360,0.0000,0.2187
1763768912.374,203,0.6457,0.0000,0.2046
1763768912.403,204,0.6457,0.0000,0.2046
1763768912.493,205,0.6382,0.0000,0.1895
1763768912.523,206,0.6382,0.0000,0.1895
1763768912.612,207,0.6528,0.0000,0.1847
1763768912.634,208,0.6528,0.0000,0.1847
1763768912.726,209,0.6504,0.0000,0.1880
1763768912.756,210,0.6504,0.0000,0.1880
1763768912.849,211,0.6430,0.0000,0.1863
1763768912.884,212,0.6430,0.0000,0.1863
1763768912.986,213,0.6370,0.0000,0.1979
1763768913.012,214,0.6370,0.0000,0.1979
1763768913.113,215,0.6574,0.0000,0.2060
1763768913.140,216,0.6574,0.0000,0.2060
1763768913.232,217,0.6437,0.0000,0.2027
1763768913.264,218,0.6437,0.0000,0.2027
1763768913.372,219,0.6366,0.0000,0.2058
1763768913.390,220,0.6366,0.0000,0.2058
1763768913.475,221,0.6335,0.0000,0.2283
1763768913.505,222,0.6335,0.0000,0.2283
1763768913.599,223,0.5992,0.0000,0.2127
1763768913.636,224,0.5992,0.0000,0.2127
1763768913.733,225,0.5607,0.0000,0.2053
1763768913.756,226,0.5607,0.0000,0.2053
1763768913.851,227,0.5434,0.0000,0.2001
1763768913.882,228,0.5434,0.0000,0.2001
1763768913.975,229,0.5359,0.1409,0.2758
1763768914.009,230,0.5359,0.1409,0.2758
1763768914.143,231,0.5136,0.2756,0.3346
1763768914.168,232,0.5136,0.2756,0.3346
1763768914.258,233,0.5163,0.3284,0.3756
1763768914.292,234,0.5163,0.3284,0.3756
1763768914.383,235,0.5152,0.3045,0.3568
1763768914.403,236,0.5152,0.3045,0.3568
1763768914.495,237,0.5101,0.2335,0.3057
1763768914.530,238,0.5101,0.2335,0.3057
1763768914.630,239,0.5030,0.0667,0.2006
1763768914.656,240,0.5030,0.0667,0.2006
1763768914.742,241,0.5068,0.0000,0.1532
1763768914.765,242,0.5068,0.0000,0.1532
1763768914.859,243,0.5029,0.0832,0.1833
1763768914.893,244,0.5029,0.0832,0.1833
1763768914.997,245,0.5061,0.0915,0.1915
1763768915.021,246,0.5061,0.0915,0.1915
1763768915.107,247,0.5101,0.0172,0.1465
1763768915.131,248,0.5101,0.0172,0.1465
1763768915.224,249,0.5181,0.0000,0.1413
1763768915.256,250,0.5181,0.0000,0.1413
1763768915.367,251,0.5192,0.0000,0.1269
1763768915.398,252,0.5192,0.0000,0.1269
1763768915.502,253,0.5169,0.0000,0.1141
1763768915.525,254,0.5169,0.0000,0.1141
1763768915.613,255,0.5176,0.0000,0.1277
1763768915.636,256,0.5176,0.0000,0.1277
1763768915.711,257,0.5209,0.0000,0.1276
1763768915.731,258,0.5209,0.0000,0.1276
1763768915.854,259,0.5148,0.0000,0.1144
1763768915.875,260,0.5148,0.0000,0.1144
1763768915.970,261,0.5132,0.0000,0.1350
1763768916.001,262,0.5132,0.0000,0.1350
1763768916.119,263,0.5128,0.0000,0.1457
1763768916.144,264,0.5128,0.0000,0.1457
1763768916.258,265,0.5128,0.0000,0.1369
1763768916.284,266,0.5128,0.0000,0.1369
1763768916.367,267,0.5148,0.0000,0.1693
1763768916.398,268,0.5148,0.0000,0.1693
1763768916.525,269,0.5060,0.0000,0.1808
1763768916.555,270,0.5060,0.0000,0.1808
1763768916.674,271,0.4991,0.0000,0.1868
1763768916.694,272,0.4991,0.0000,0.1868
1763768916.789,273,0.4995,0.0000,0.2071
1763768916.807,274,0.4995,0.0000,0.2071
1763768916.910,275,0.4917,0.0000,0.2176
1763768916.936,276,0.4917,0.0000,0.2176
1763768917.071,277,0.4856,0.0000,0.2190
1763768917.094,278,0.4856,0.0000,0.2190
1763768917.172,279,0.4944,0.0000,0.2085
1763768917.204,280,0.4944,0.0000,0.2085
1763768917.296,281,0.5064,0.0000,0.1903
1763768917.329,282,0.5064,0.0000,0.1903
1763768917.421,283,0.5124,0.0000,0.2020
1763768917.455,284,0.5124,0.0000,0.2020
1763768917.597,285,0.5229,0.0000,0.1798
1763768917.615,286,0.5229,0.0000,0.1798
1763768917.711,287,0.5246,0.0000,0.1596
1763768917.738,288,0.5246,0.0000,0.1596
1763768917.828,289,0.5154,0.0000,0.1836
1763768917.863,290,0.5154,0.0000,0.1836
1763768917.951,291,0.5029,0.0000,0.2153
1763768917.973,292,0.5029,0.0000,0.2153
1763768918.104,293,0.4864,0.0000,0.1929
1763768918.135,294,0.4864,0.0000,0.1929
1763768918.223,295,0.4781,0.0000,0.2100
1763768918.245,296,0.4781,0.0000,0.2100
1763768918.332,297,0.4663,0.0000,0.2101
1763768918.358,298,0.4663,0.0000,0.2101
1763768918.446,299,0.4714,0.0000,0.1813
1763768918.470,300,0.4714,0.0000,0.1813
1763768918.561,301,0.4738,0.0000,0.1575
1763768918.591,302,0.4738,0.0000,0.1575
1763768918.682,303,0.4900,0.0391,0.1936
1763768918.702,304,0.4900,0.0391,0.1936
1763768918.792,305,0.5044,0.2148,0.3125
1763768918.815,306,0.5044,0.2148,0.3125
1763768918.904,307,0.5277,0.2348,0.3180
1763768918.940,308,0.5277,0.2348,0.3180
1763768919.027,309,0.5497,0.2524,0.3697
1763768919.052,310,0.5497,0.2524,0.3697
1763768919.148,311,0.5835,0.2559,0.3944
1763768919.180,312,0.5835,0.2559,0.3944
1763768919.275,313,0.5888,0.2556,0.3899
1763768919.306,314,0.5888,0.2556,0.3899
1763768919.396,315,0.5788,0.3000,0.3782
1763768919.431,316,0.5788,0.3000,0.3782
1763768919.521,317,0.5734,0.2826,0.3719
1763768919.544,318,0.5734,0.2826,0.3719
1763768919.630,319,0.5601,0.0815,0.2494
1763768919.654,320,0.5601,0.0815,0.2494
1763768919.752,321,0.5429,0.1412,0.2690
1763768919.780,322,0.5429,0.1412,0.2690
1763768919.873,323,0.5596,0.1022,0.2663
1763768919.907,324,0.5596,0.1022,0.2663
1763768919.999,325,0.6212,0.0000,0.2727
1763768920.032,326,0.6212,0.0000,0.2727
1763768920.160,327,0.6570,0.0000,0.3097
1763768920.191,328,0.6570,0.0000,0.3097
1763768920.285,329,0.7073,0.0000,0.3517
1763768920.317,330,0.7073,0.0000,0.3517
1763768920.394,331,0.7576,0.0000,0.4162
1763768920.425,332,0.7576,0.0000,0.4162
1763768920.529,333,0.7696,0.0000,0.4252
1763768920.554,334,0.7696,0.0000,0.4252
1763768920.649,335,0.7463,0.0000,0.4251
1763768920.677,336,0.7463,0.0000,0.4251
1763768920.778,337,0.7382,0.0000,0.4125
1763768920.804,338,0.7382,0.0000,0.4125
1763768920.896,339,0.6950,0.0000,0.3730
1763768920.930,340,0.6950,0.0000,0.3730
1763768921.015,341,0.6470,0.0000,0.3430
1763768921.042,342,0.6470,0.0000,0.3430
1763768921.141,343,0.6093,0.0000,0.3277
1763768921.169,344,0.6093,0.0000,0.3277
1763768921.282,345,0.5692,0.0000,0.3002
1763768921.312,346,0.5692,0.0000,0.3002
1763768921.396,347,0.5418,0.0000,0.2844
1763768921.414,348,0.5418,0.0000,0.2844
1763768921.500,349,0.5376,0.0000,0.2563
1763768921.535,350,0.5376,0.0000,0.2563
1763768921.618,351,0.5282,0.0000,0.2193
1763768921.644,352,0.5282,0.0000,0.2193
1763768921.729,353,0.5475,0.0000,0.2126
1763768921.754,354,0.5475,0.0000,0.2126
1763768921.864,355,0.5736,0.0000,0.2277
1763768921.897,356,0.5736,0.0000,0.2277
1763768921.987,357,0.5730,0.0000,0.2480
1763768922.008,358,0.5730,0.0000,0.2480
1763768922.114,359,0.5819,0.0000,0.2782
1763768922.134,360,0.5819,0.0000,0.2782
1763768922.227,361,0.5966,0.0000,0.3119
1763768922.246,362,0.5966,0.0000,0.3119
1763768922.320,363,0.6043,0.0000,0.3355
1763768922.356,364,0.6043,0.0000,0.3355
1763768922.445,365,0.5970,0.0000,0.3327
1763768922.466,366,0.5970,0.0000,0.3327
1763768922.576,367,0.6329,0.0000,0.3555
1763768922.607,368,0.6329,0.0000,0.3555
1763768922.694,369,0.6435,0.0000,0.3626
1763768922.718,370,0.6435,0.0000,0.3626
1763768922.818,371,0.6591,0.0000,0.3690
1763768922.843,372,0.6591,0.0000,0.3690
1763768922.930,373,0.6919,0.0000,0.3736
1763768922.957,374,0.6919,0.0000,0.3736
1763768923.055,375,0.6840,0.0000,0.3642
1763768923.074,376,0.6840,0.0000,0.3642
1763768923.196,377,0.7004,0.0000,0.3708
1763768923.225,378,0.7004,0.0000,0.3708
1763768923.314,379,0.6915,0.0000,0.3718
1763768923.335,380,0.6915,0.0000,0.3718
1763768923.441,381,0.7051,0.0000,0.3886
1763768923.476,382,0.7051,0.0000,0.3886
1763768923.567,383,0.6497,0.0000,0.3664
1763768923.586,384,0.6497,0.0000,0.3664
1763768923.675,385,0.6618,0.0000,0.3852
1763768923.698,386,0.6618,0.0000,0.3852
1763768923.797,387,0.6350,0.0000,0.3649
1763768923.823,388,0.6350,0.0000,0.3649
1763768923.915,389,0.6894,0.0000,0.3775
1763768923.949,390,0.6894,0.0000,0.3775
1763768924.042,391,0.6914,0.0000,0.3465
1763768924.077,392,0.6914,0.0000,0.3465
1763768924.163,393,0.7723,0.0000,0.3870
1763768924.187,394,0.7723,0.0000,0.3870
1763768924.315,395,0.7987,0.0000,0.3925
1763768924.334,396,0.7987,0.0000,0.3925
1763768924.425,397,0.8279,0.0000,0.3913
1763768924.454,398,0.8279,0.0000,0.3913
1763768924.539,399,0.7505,0.0000,0.3219
1763768924.564,400,0.7505,0.0000,0.3219
1763768924.665,401,0.7347,0.0000,0.2991
1763768924.685,402,0.7347,0.0000,0.2991
1763768924.774,403,0.7046,0.0000,0.2440
1763768924.794,404,0.7046,0.0000,0.2440
1763768924.912,405,0.7128,0.0000,0.2386
1763768924.933,406,0.7128,0.0000,0.2386
1763768925.019,407,0.6974,0.0000,0.2451
1763768925.041,408,0.6974,0.0000,0.2451
1763768925.158,409,0.7418,0.0000,0.2874
1763768925.325,410,0.7418,0.0000,0.2874
1763768925.513,411,0.7584,0.0000,0.3043
1763768925.539,412,0.7584,0.0000,0.3043
1763768925.659,413,0.7591,0.0000,0.3050
1763768925.680,414,0.7591,0.0000,0.3050
1763768925.785,415,0.7454,0.0000,0.2703
1763768925.806,416,0.7454,0.0000,0.2703
1763768925.899,417,0.7368,0.0000,0.2386
1763768925.920,418,0.7368,0.0000,0.2386
1763768926.011,419,0.7567,0.0000,0.2521
1763768926.033,420,0.7567,0.0000,0.2521
1763768926.122,421,0.7824,0.0000,0.2803
1763768926.142,422,0.7824,0.0000,0.2803
1763768926.237,423,0.7437,0.0000,0.2952
1763768926.258,424,0.7437,0.0000,0.2952
1763768926.377,425,0.7481,0.0000,0.2978
1763768926.396,426,0.7481,0.0000,0.2978
1763768926.488,427,0.7653,0.0000,0.3267
1763768926.519,428,0.7653,0.0000,0.3267
1763768926.601,429,0.7724,0.0000,0.3465
1763768926.621,430,0.7724,0.0000,0.3465
1763768926.706,431,0.7202,0.0000,0.2989
1763768926.725,432,0.7202,0.0000,0.2989
1763768926.810,433,0.7691,0.0000,0.3298
