timestamp,frame_idx,eye_prob_closed,yawn_prob,drowsy_prob
1763494825.492,1,0.3759,0.0000,0.2699
1763494825.561,2,0.3759,0.0000,0.2699
1763494825.621,3,0.2837,0.0001,0.1824
1763494825.638,4,0.2837,0.0001,0.1824
1763494825.708,5,0.3158,0.0001,0.2088
1763494825.733,6,0.3158,0.0001,0.2088
1763494825.790,7,0.3282,0.0001,0.2149
1763494825.811,8,0.3282,0.0001,0.2149
1763494825.885,9,0.3176,0.0001,0.2010
1763494825.904,10,0.3176,0.0001,0.2010
1763494825.971,11,0.2905,0.0001,0.2243
1763494826.000,12,0.2905,0.0001,0.2243
1763494826.068,13,0.2957,0.0001,0.3397
1763494826.092,14,0.2957,0.0001,0.3397
1763494826.163,15,0.2524,0.0003,0.4120
1763494826.186,16,0.2524,0.0003,0.4120
1763494826.274,17,0.2814,0.0003,0.4655
1763494826.289,18,0.2814,0.0003,0.4655
1763494826.354,19,0.2909,0.0002,0.5205
1763494826.385,20,0.2909,0.0002,0.5205
1763494826.453,21,0.3230,0.0002,0.5468
1763494826.478,22,0.3230,0.0002,0.5468
1763494826.544,23,0.3423,0.0002,0.4459
1763494826.571,24,0.3423,0.0002,0.4459
1763494826.635,25,0.3817,0.0000,0.3809
1763494826.664,26,0.3817,0.0000,0.3809
1763494826.729,27,0.3401,0.0000,0.2876
1763494826.762,28,0.3401,0.0000,0.2876
1763494826.831,29,0.3361,0.0000,0.2248
1763494826.855,30,0.3361,0.0000,0.2248
1763494826.926,31,0.3194,0.0000,0.1403
1763494826.944,32,0.3194,0.0000,0.1403
1763494826.998,33,0.3051,0.0000,0.1123
1763494827.019,34,0.3051,0.0000,0.1123
1763494827.073,35,0.3008,0.0000,0.0641
1763494827.098,36,0.3008,0.0000,0.0641
1763494827.166,37,0.3281,0.0000,0.0791
1763494827.191,38,0.3281,0.0000,0.0791
1763494827.268,39,0.3548,0.0000,0.0947
1763494827.298,40,0.3548,0.0000,0.0947
1763494827.369,41,0.3971,0.0000,0.0873
1763494827.391,42,0.3971,0.0000,0.0873
1763494827.460,43,0.4042,0.0000,0.1062
1763494827.487,44,0.4042,0.0000,0.1062
1763494827.555,45,0.4037,0.0000,0.1323
1763494827.579,46,0.4037,0.0000,0.1323
1763494827.650,47,0.3741,0.0000,0.1135
1763494827.672,48,0.3741,0.0000,0.1135
1763494827.738,49,0.3474,0.0000,0.0885
1763494827.765,50,0.3474,0.0000,0.0885
1763494827.827,51,0.3189,0.0000,0.0780
1763494827.857,52,0.3189,0.0000,0.0780
1763494827.929,53,0.3334,0.0000,0.0580
1763494827.951,54,0.3334,0.0000,0.0580
1763494828.021,55,0.3473,0.0000,0.0237
1763494828.042,56,0.3473,0.0000,0.0237
1763494828.115,57,0.3893,0.0000,0.0616
1763494828.134,58,0.3893,0.0000,0.0616
1763494828.199,59,0.4208,0.0000,0.0841
1763494828.224,60,0.4208,0.0000,0.0841
1763494828.281,61,0.4203,0.0000,0.1020
1763494828.305,62,0.4203,0.0000,0.1020
1763494828.377,63,0.4287,0.0000,0.1389
1763494828.396,64,0.4287,0.0000,0.1389
1763494828.450,65,0.3843,0.0000,0.2128
1763494828.477,66,0.3843,0.0000,0.2128
1763494828.547,67,0.3086,0.0000,0.2605
1763494828.568,68,0.3086,0.0000,0.2605
1763494828.624,69,0.2320,0.0000,0.3015
1763494828.649,70,0.2320,0.0000,0.3015
1763494828.722,71,0.1856,0.0000,0.4174
1763494828.740,72,0.1856,0.0000,0.4174
1763494828.800,73,0.1534,0.0000,0.4371
1763494828.816,74,0.1534,0.0000,0.4371
1763494828.869,75,0.2054,0.0000,0.4299
1763494828.896,76,0.2054,0.0000,0.4299
1763494828.978,77,0.2594,0.0001,0.3928
1763494829.004,78,0.2594,0.0001,0.3928
1763494829.080,79,0.3232,0.0001,0.4117
1763494829.094,80,0.3232,0.0001,0.4117
1763494829.157,81,0.3732,0.0001,0.3374
1763494829.174,82,0.3732,0.0001,0.3374
1763494829.227,83,0.3512,0.0001,0.3403
1763494829.254,84,0.3512,0.0001,0.3403
1763494829.329,85,0.3071,0.0001,0.3490
1763494829.344,86,0.3071,0.0001,0.3490
1763494829.407,87,0.2966,0.0001,0.4029
1763494829.425,88,0.2966,0.0001,0.4029
1763494829.494,89,0.3261,0.0001,0.3399
1763494829.518,90,0.3261,0.0001,0.3399
1763494829.585,91,0.3125,0.0000,0.3214
1763494829.606,92,0.3125,0.0000,0.3214
