timestamp,eye_closed_prob,yawn_prob,drowsy_prob,fps
1763494319.3488462,0.0000,0.0002,0.4931,18.35
1763494319.408222,0.0000,0.0002,0.4932,16.84
1763494319.4826112,0.0000,0.0001,0.4940,13.44
1763494319.5350099,0.0000,0.0001,0.4923,19.08
1763494319.600063,0.0000,0.0001,0.4917,15.37
1763494319.6606312,0.0000,0.0001,0.4927,16.51
1763494319.722275,0.0000,0.0001,0.4925,16.22
1763494319.7796328,0.0000,0.0001,0.4935,17.43
1763494319.8493032,0.0000,0.0001,0.4936,14.35
1763494319.9055173,0.0000,0.0001,0.4922,17.79
1763494319.9697216,0.0000,0.0000,0.4917,15.58
1763494320.0369432,0.2674,0.0001,0.5443,14.88
1763494320.097287,0.0000,0.0001,0.4906,16.57
1763494320.1566808,0.0000,0.0001,0.4921,16.84
1763494320.2170067,0.0000,0.0001,0.4925,16.58
1763494320.2802255,0.0000,0.0001,0.4918,15.82
1763494320.345539,0.0000,0.0000,0.4899,15.31
1763494320.4070444,0.0000,0.0000,0.4885,16.26
1763494320.4624767,0.0000,0.0000,0.4895,18.04
1763494320.5265517,0.0000,0.0000,0.4883,15.61
1763494320.5924492,0.0000,0.0000,0.4892,15.18
1763494320.6620958,0.2439,0.0000,0.5389,14.36
1763494320.723655,0.2090,0.0000,0.5310,16.24
1763494320.7793932,0.0000,0.0000,0.4890,17.94
1763494320.8388531,0.0000,0.0000,0.4901,16.82
1763494320.911478,0.0000,0.0000,0.4877,13.77
1763494320.963218,0.0000,0.0000,0.4884,19.33
1763494321.03021,0.0000,0.0001,0.4894,14.93
1763494321.0906682,0.0000,0.0002,0.4891,16.54
1763494321.1503022,0.0000,0.0002,0.4908,16.77
1763494321.2166128,0.0000,0.0001,0.4897,15.08
1763494321.2763996,0.0000,0.0001,0.4911,16.73
1763494321.3453712,0.0000,0.0001,0.4915,14.50
1763494321.4049442,0.0000,0.0001,0.4879,16.79
1763494321.467086,0.0000,0.0001,0.4875,16.09
1763494321.535506,0.0000,0.0002,0.4895,14.62
1763494321.583733,0.0000,0.0002,0.4881,20.74
1763494321.649115,0.0000,0.0001,0.4887,15.29
1763494321.7154446,0.0000,0.0004,0.4903,15.08
1763494321.7785413,0.0000,0.0003,0.4894,15.85
1763494321.8370004,0.0000,0.0003,0.4911,17.11
1763494321.9043694,0.0000,0.0002,0.4919,14.84
1763494321.954952,0.0000,0.0002,0.4910,19.77
1763494322.0213344,0.0000,0.0002,0.4907,15.06
1763494322.0758574,0.0000,0.0003,0.4895,18.34
1763494322.131593,0.0000,0.0003,0.4907,17.94
1763494322.1895707,0.0000,0.0003,0.4908,17.25
1763494322.2726853,0.0000,0.0004,0.4892,12.03
1763494322.335546,0.2261,0.0003,0.5351,15.91
1763494322.3952508,0.0000,0.0002,0.4861,16.75
1763494322.4592302,0.0000,0.0002,0.4860,15.63
1763494322.52242,0.0000,0.0001,0.4837,15.83
1763494322.58362,0.0000,0.0001,0.4841,16.34
1763494322.6519353,0.0000,0.0001,0.4844,14.64
1763494322.7055058,0.0000,0.0001,0.4842,18.67
1763494322.7687407,0.0000,0.0001,0.4849,15.81
1763494322.8301265,0.0000,0.0002,0.4855,16.29
1763494322.8977468,0.0000,0.0003,0.4859,14.79
1763494322.9543967,0.2623,0.0002,0.5394,17.65
1763494323.0206554,0.3104,0.0002,0.5492,15.09
1763494323.0771105,0.2313,0.0002,0.5332,17.71
1763494323.1385994,0.0000,0.0002,0.4864,16.26
1763494323.2141626,0.0000,0.0001,0.4876,13.23
1763494323.2755237,0.0000,0.0001,0.4896,16.30
1763494323.3442876,0.0000,0.0001,0.4897,14.54
1763494323.4005253,0.0000,0.0001,0.4891,17.78
1763494323.4700606,0.0000,0.0001,0.4900,14.38
1763494323.5330794,0.0000,0.0001,0.4905,15.87
1763494323.587752,0.0000,0.0001,0.4918,18.29
1763494323.6579306,0.0000,0.0002,0.4885,14.25
1763494323.7170975,0.0000,0.0003,0.4900,16.90
1763494323.7745452,0.0000,0.0002,0.4909,17.41
1763494323.8413815,0.0000,0.0002,0.4917,14.96
1763494323.9047658,0.0000,0.0002,0.4931,15.78
1763494323.966672,0.0000,0.0001,0.4942,16.15
1763494324.0404727,0.0000,0.0002,0.4942,13.55
1763494324.0992377,0.0000,0.0001,0.4946,17.02
1763494324.1666741,0.0000,0.0007,0.4963,14.83
1763494324.2242155,0.0000,0.0009,0.4974,17.38
1763494324.2871592,0.0000,0.0008,0.4982,15.89
1763494324.3487816,0.0000,0.0006,0.4986,16.23
1763494324.413069,0.0000,0.0004,0.4980,15.56
1763494324.4821377,0.0000,0.0003,0.4960,14.48
1763494324.536207,0.0000,0.0003,0.4935,18.49
1763494324.5994759,0.0000,0.0003,0.4949,15.81
1763494324.673521,0.0000,0.0002,0.4953,13.51
1763494324.7412808,0.0000,0.0002,0.4934,14.76
1763494324.8022716,0.0000,0.0002,0.4926,16.40
1763494324.863682,0.0000,0.0002,0.4916,16.28
1763494324.941054,0.0000,0.0002,0.4932,12.92
1763494325.006158,0.0000,0.0001,0.4918,15.36
1763494325.0597885,0.0000,0.0001,0.4917,18.65
1763494325.111847,0.0000,0.0001,0.4893,19.21
1763494325.176247,0.0000,0.0001,0.4909,15.53
1763494325.2361095,0.0000,0.0001,0.4896,16.70
1763494325.2945948,0.0000,0.0000,0.4884,17.10
1763494325.3563068,0.0000,0.0000,0.4903,16.20
1763494325.4335887,0.0000,0.0000,0.4910,12.94
1763494325.5001242,0.0000,0.0000,0.4916,15.03
1763494325.5629084,0.0000,0.0000,0.4925,15.93
1763494325.6143847,0.0000,0.0000,0.4912,19.43
1763494325.6850007,0.0000,0.0000,0.4899,14.16
1763494325.7424057,0.0000,0.0001,0.4866,17.42
1763494325.809525,0.0000,0.0000,0.4854,14.90
1763494325.8790474,0.0000,0.0000,0.4845,14.38
1763494325.9461596,0.0000,0.0000,0.4878,14.90
1763494326.01116,0.0000,0.0000,0.4887,15.38
1763494326.076237,0.0000,0.0000,0.4875,15.37
1763494326.1377819,0.0000,0.0000,0.4886,16.25
1763494326.191897,0.0000,0.0000,0.4894,18.48
1763494326.2587774,0.0000,0.0000,0.4891,14.95
1763494326.3187141,0.0000,0.0000,0.4895,16.68
1763494326.3817353,0.0000,0.0000,0.4888,15.87
1763494326.4446218,0.0000,0.0000,0.4869,15.90
1763494326.4970896,0.2119,0.0000,0.5284,19.06
1763494326.546938,0.2709,0.0000,0.5375,20.06
1763494326.614739,0.4498,0.0000,0.5748,14.75
1763494326.6774426,0.4218,0.0000,0.5711,15.95
1763494326.7462158,0.2969,0.0002,0.5495,14.54
1763494326.8039374,0.2085,0.0001,0.5315,17.32
1763494326.86413,0.0000,0.0001,0.4903,16.61
1763494326.92809,0.0000,0.0001,0.4845,15.63
1763494326.9925637,0.0000,0.0001,0.4798,15.51
1763494327.0544996,0.0000,0.0001,0.4832,16.15
1763494327.1138015,0.0000,0.0001,0.4830,16.86
1763494327.1799786,0.0000,0.0002,0.4854,15.11
1763494327.2339318,0.0000,0.0009,0.4866,18.53
1763494327.2911086,0.0000,0.0007,0.4861,17.49
1763494327.358028,0.0000,0.0005,0.4878,14.94
1763494327.422877,0.0000,0.0004,0.4878,15.42
1763494327.4810276,0.0000,0.0003,0.4858,17.20
1763494327.5470977,0.0000,0.0003,0.4875,15.14
1763494327.6153786,0.0000,0.0002,0.4890,14.65
1763494327.6760557,0.0000,0.0002,0.4882,16.48
1763494327.754326,0.0000,0.0001,0.4816,12.78
1763494327.8073752,0.0000,0.0005,0.4870,18.85
1763494327.8734524,0.0000,0.0008,0.4909,15.13
1763494327.948919,0.0000,0.0010,0.4936,13.25
1763494327.9790452,0.0000,0.0010,0.4936,33.19
1763494328.0470457,0.0000,0.0008,0.4955,14.71
1763494328.118702,0.0000,0.0006,0.4960,13.96
1763494328.1762364,0.0000,0.0005,0.4955,17.38
1763494328.2426143,0.0000,0.0004,0.4967,15.07
1763494328.2964225,0.0000,0.0003,0.4961,18.58
1763494328.3639426,0.0000,0.0002,0.4960,14.81
1763494328.4215593,0.0000,0.0002,0.4971,17.36
1763494328.477969,0.0000,0.0008,0.4980,17.73
1763494328.5422835,0.0000,0.0022,0.4988,15.55
1763494328.5682862,0.0000,0.0022,0.4988,38.46
1763494328.6395247,0.0000,0.0015,0.4979,14.04
1763494328.7060513,0.0000,0.0013,0.4985,15.03
1763494328.7616093,0.0000,0.0009,0.4972,18.00
1763494328.8215883,0.0000,0.0006,0.4969,16.67
1763494328.8872037,0.0000,0.0004,0.4972,15.24
1763494328.9508042,0.0000,0.0005,0.4972,15.72
1763494329.0154598,0.0000,0.0004,0.4975,15.47
1763494329.0726488,0.0000,0.0003,0.4977,17.49
1763494329.136177,0.0000,0.0002,0.4969,15.74
1763494329.1954317,0.0000,0.0002,0.4962,16.88
1763494329.265691,0.0000,0.0001,0.4946,14.23
1763494329.325144,0.0000,0.0001,0.4954,16.82
1763494329.3866425,0.0000,0.0001,0.4934,16.26
1763494329.4463217,0.0000,0.0001,0.4950,16.76
1763494329.5132644,0.0000,0.0001,0.4943,14.94
1763494329.5787277,0.0000,0.0001,0.4949,15.28
1763494329.6608598,0.0000,0.0001,0.4954,12.18
1763494329.7318916,0.0000,0.0001,0.4930,14.08
1763494329.7983775,0.0000,0.0000,0.4935,15.04
1763494329.8592732,0.0000,0.0000,0.4939,16.42
1763494329.9290235,0.0000,0.0000,0.4940,14.34
1763494330.0100942,0.0000,0.0001,0.4912,12.33
1763494330.0669308,0.0000,0.0001,0.4898,17.59
1763494330.1350815,0.0000,0.0001,0.4920,14.67
1763494330.192899,0.0000,0.0000,0.4923,17.30
1763494330.2571104,0.0000,0.0000,0.4922,15.57
1763494330.3205535,0.0000,0.0001,0.4931,15.76
1763494330.3805401,0.0000,0.0001,0.4914,16.67
1763494330.4468248,0.0000,0.0001,0.4912,15.09
1763494330.5125778,0.0000,0.0001,0.4922,15.21
1763494330.5749547,0.0000,0.0000,0.4933,16.03
1763494330.6380386,0.0000,0.0000,0.4940,15.85
1763494330.6916444,0.0000,0.0001,0.4940,18.65
1763494330.7503011,0.0000,0.0000,0.4937,17.05
1763494330.813724,0.0000,0.0001,0.4943,15.77
1763494330.895168,0.0000,0.0001,0.4944,12.28
1763494330.953369,0.0000,0.0002,0.4945,17.18
1763494331.0298693,0.0000,0.0002,0.4952,13.07
1763494331.0955894,0.0000,0.0002,0.4951,15.22
1763494331.157688,0.0000,0.0002,0.4942,16.10
1763494331.221874,0.0000,0.0002,0.4943,15.58
1763494331.2846029,0.0000,0.0001,0.4951,15.94
1763494331.3093786,0.0000,0.0001,0.4951,40.36
1763494331.3767846,0.0000,0.0001,0.4950,14.84
1763494331.439846,0.0000,0.0002,0.4953,15.86
1763494331.50398,0.0000,0.0001,0.4950,15.59
1763494331.5633414,0.0000,0.0001,0.4949,16.85
1763494331.6323628,0.0000,0.0001,0.4959,14.49
1763494331.705019,0.0000,0.0001,0.4962,13.76
1763494331.7679183,0.0000,0.0001,0.4967,15.90
1763494331.829371,0.0000,0.0001,0.4975,16.27
1763494331.8914044,0.0000,0.0001,0.4980,16.12
1763494331.951727,0.0000,0.0001,0.4984,16.58
1763494332.034713,0.0000,0.0001,0.4987,12.05
1763494332.0932121,0.0000,0.0001,0.4989,17.09
1763494332.1488326,0.0000,0.0000,0.4980,17.98
1763494332.217187,0.0000,0.0000,0.4977,14.63
1763494332.2784362,0.0000,0.0000,0.4981,16.33
1763494332.349033,0.0000,0.0000,0.4971,14.16
1763494332.4034286,0.0000,0.0000,0.4972,18.38
1763494332.4645658,0.0000,0.0000,0.4978,16.36
1763494332.541906,0.0000,0.0000,0.4979,12.93
1763494332.6048465,0.0000,0.0000,0.4980,15.89
1763494332.6717336,0.0000,0.0000,0.4982,14.95
1763494332.7292428,0.0000,0.0000,0.4984,17.39
1763494332.802005,0.0000,0.0000,0.4983,13.74
1763494332.8600125,0.0000,0.0000,0.4976,17.24
1763494332.9224932,0.0000,0.0000,0.4972,16.00
1763494332.9813423,0.0000,0.0000,0.4960,16.99
1763494333.0480924,0.0000,0.0000,0.4968,14.98
1763494333.1073544,0.0000,0.0000,0.4967,16.87
1763494333.1712797,0.0000,0.0000,0.4939,15.64
1763494333.2319827,0.0000,0.0000,0.4942,16.47
1763494333.2899814,0.0000,0.0000,0.4940,17.24
1763494333.3535037,0.0000,0.0000,0.4925,15.74
1763494333.4171038,0.0000,0.0000,0.4918,15.72
1763494333.4844067,0.0000,0.0000,0.4914,14.86
1763494333.538916,0.0000,0.0000,0.4904,18.35
1763494333.6029253,0.0000,0.0000,0.4899,15.62
1763494333.6702578,0.0000,0.0000,0.4894,14.85
1763494333.7294557,0.0000,0.0000,0.4890,16.89
1763494333.7932365,0.0000,0.0000,0.4876,15.68
1763494333.8535337,0.0000,0.0000,0.4871,16.58
1763494333.9138145,0.0000,0.0000,0.4888,16.59
1763494333.9733994,0.0000,0.0000,0.4918,16.78
1763494334.0404208,0.0000,0.0000,0.4930,14.92
1763494334.1114662,0.0000,0.0000,0.4937,14.08
1763494334.1676247,0.0000,0.0000,0.4947,17.81
1763494334.2304888,0.0000,0.0000,0.4957,15.91
1763494334.2994888,0.0000,0.0000,0.4951,14.49
1763494334.3519018,0.0000,0.0000,0.4941,19.08
1763494334.4131649,0.0000,0.0000,0.4947,16.32
1763494334.4817426,0.0000,0.0000,0.4954,14.58
1763494334.5427616,0.0000,0.0000,0.4944,16.39
1763494334.6013741,0.0000,0.0000,0.4935,17.06
1763494334.6724865,0.0000,0.0000,0.4923,14.06
1763494334.727338,0.0000,0.0000,0.4885,18.23
1763494334.7977266,0.0000,0.0001,0.4905,14.21
1763494334.8623998,0.0000,0.0001,0.4873,15.46
1763494334.9163694,0.0000,0.0001,0.4874,18.53
1763494334.9704843,0.0000,0.0000,0.4886,18.48
1763494335.0311387,0.0000,0.0000,0.4890,16.49
1763494335.088193,0.0000,0.0000,0.4877,17.53
1763494335.1495266,0.0000,0.0000,0.4897,16.30
1763494335.2055192,0.0000,0.0000,0.4907,17.86
1763494335.270959,0.0000,0.0000,0.4914,15.28
1763494335.3338406,0.0000,0.0000,0.4929,15.90
1763494335.3976145,0.0000,0.0000,0.4912,15.68
1763494335.454348,0.0000,0.0000,0.4932,17.63
1763494335.5261478,0.0000,0.0000,0.4943,13.93
1763494335.5844111,0.0000,0.0000,0.4938,17.16
1763494335.6467125,0.0000,0.0000,0.4918,16.05
1763494335.707483,0.0000,0.0000,0.4923,16.46
1763494335.7709572,0.0000,0.0000,0.4915,15.75
1763494335.831118,0.0000,0.0000,0.4889,16.62
1763494335.8949404,0.0000,0.0000,0.4907,15.67
1763494335.9542842,0.0000,0.0000,0.4924,16.85
1763494336.0206356,0.0000,0.0000,0.4904,15.07
1763494336.0763378,0.0000,0.0000,0.4922,17.95
1763494336.1435063,0.0000,0.0000,0.4943,14.89
1763494336.2033155,0.0000,0.0000,0.4953,16.72
1763494336.264181,0.0000,0.0000,0.4966,16.43
1763494336.3216352,0.0000,0.0001,0.4975,17.41
1763494336.3804228,0.0000,0.0001,0.4982,17.01
1763494336.4399538,0.0000,0.0004,0.4986,16.80
1763494336.50555,0.0000,0.0003,0.4978,15.24
1763494336.5603352,0.0000,0.0002,0.4978,18.25
1763494336.6266153,0.0000,0.0001,0.4971,15.09
1763494336.6924794,0.0000,0.0001,0.4948,15.18
1763494336.7531962,0.0000,0.0001,0.4961,16.47
1763494336.821262,0.0000,0.0001,0.4959,14.69
1763494336.8728771,0.0000,0.0000,0.4966,19.37
1763494336.9351022,0.0000,0.0000,0.4971,16.07
1763494336.998958,0.0000,0.0000,0.4970,15.66
1763494337.0664036,0.0000,0.0000,0.4974,14.83
1763494337.1229875,0.0000,0.0000,0.4977,17.67
1763494337.187547,0.0000,0.0000,0.4977,15.49
1763494337.2490602,0.0000,0.0000,0.4958,16.26
1763494337.3083525,0.0000,0.0000,0.4962,16.87
1763494337.368006,0.0000,0.0000,0.4966,16.76
1763494337.4362836,0.0000,0.0001,0.4973,14.65
1763494337.495422,0.0000,0.0001,0.4976,16.91
1763494337.5579777,0.0000,0.0001,0.4979,15.99
1763494337.6142437,0.0000,0.0001,0.4983,17.77
1763494337.6757069,0.0000,0.0001,0.4981,16.27
1763494337.729264,0.0000,0.0001,0.4968,18.67
1763494337.7920628,0.0000,0.0001,0.4967,15.92
1763494337.8549297,0.0000,0.0002,0.4968,15.91
1763494337.9173148,0.0000,0.0002,0.4953,16.03
1763494337.9774115,0.0000,0.0001,0.4954,16.64
1763494338.039332,0.0000,0.0001,0.4955,16.15
1763494338.096895,0.0000,0.0001,0.4928,17.37
1763494338.15064,0.0000,0.0001,0.4911,18.61
1763494338.2128904,0.0000,0.0003,0.4889,16.06
1763494338.2705781,0.0000,0.0004,0.4887,17.33
1763494338.341036,0.0000,0.0003,0.4913,14.19
1763494338.402392,0.0000,0.0002,0.4917,16.30
1763494338.472133,0.0000,0.0002,0.4862,14.34
1763494338.5445693,0.0000,0.0002,0.4855,13.81
1763494338.59912,0.0000,0.0003,0.4855,18.33
1763494338.6569614,0.0000,0.0005,0.4854,17.29
1763494338.7377548,0.0000,0.0005,0.4892,12.38
1763494338.799117,0.0000,0.0008,0.4898,16.30
1763494338.8629813,0.0000,0.0019,0.4919,15.66
1763494338.9348361,0.0000,0.0014,0.4920,13.92
1763494339.005237,0.0000,0.0012,0.4935,14.20
1763494339.0666778,0.0000,0.0015,0.4942,16.28
1763494339.120803,0.0000,0.0011,0.4953,18.48
1763494339.1847293,0.0000,0.0008,0.4957,15.64
1763494339.2465122,0.0000,0.0006,0.4962,16.19
1763494339.3105912,0.0000,0.0005,0.4957,15.61
1763494339.3712776,0.0000,0.0003,0.4965,16.48
1763494339.4369178,0.0000,0.0003,0.4975,15.23
1763494339.5017934,0.0000,0.0002,0.4978,15.41
1763494339.5529926,0.0000,0.0001,0.4969,19.53
1763494339.6101258,0.0000,0.0001,0.4960,17.50
1763494339.675365,0.0000,0.0001,0.4960,15.33
1763494339.7263112,0.0000,0.0001,0.4950,19.63
1763494339.7986786,0.0000,0.0000,0.4940,13.82
1763494339.8528018,0.0000,0.0000,0.4945,18.48
1763494339.9117901,0.0000,0.0000,0.4939,16.95
1763494339.9651978,0.0000,0.0000,0.4930,18.72
1763494340.0243988,0.0000,0.0000,0.4926,16.89
1763494340.0882354,0.0000,0.0000,0.4930,15.67
1763494340.1437001,0.0000,0.0001,0.4909,18.03
1763494340.1957574,0.0000,0.0001,0.4926,19.21
1763494340.2608635,0.0000,0.0001,0.4933,15.36
1763494340.330542,0.0000,0.0001,0.4945,14.35
1763494340.3811736,0.0000,0.0001,0.4960,19.75
1763494340.4487484,0.0000,0.0001,0.4966,14.80
1763494340.5064938,0.0000,0.0001,0.4971,17.32
1763494340.5678332,0.0000,0.0001,0.4978,16.30
1763494340.6306784,0.0000,0.0086,0.5000,15.91
1763494340.6970708,0.0000,0.0105,0.5005,15.06
1763494340.7571845,0.0000,0.0110,0.4989,16.64
1763494340.8188922,0.0000,0.0101,0.4990,16.21
1763494340.8958485,0.0000,0.0071,0.4990,12.99
1763494340.9626193,0.0000,0.0050,0.4987,14.98
1763494341.026109,0.0000,0.0035,0.4979,15.75
1763494341.0871642,0.0000,0.0025,0.4983,16.38
1763494341.1446345,0.0000,0.0017,0.4981,17.40
1763494341.212553,0.0000,0.0013,0.4978,14.72
1763494341.2734945,0.0000,0.0010,0.4972,16.41
1763494341.334521,0.0000,0.0008,0.4974,16.39
1763494341.398758,0.0000,0.0006,0.4973,15.57
1763494341.4638927,0.0000,0.0004,0.4978,15.35
1763494341.4850771,0.0000,0.0004,0.4978,47.20
1763494341.5544565,0.0000,0.0003,0.4984,14.41
1763494341.6139169,0.0000,0.0003,0.4987,16.82
1763494341.6835358,0.0000,0.0002,0.4990,14.36
1763494341.736206,0.0000,0.0001,0.4992,18.99
1763494341.7968063,0.0000,0.0001,0.4990,16.50
1763494341.8595092,0.0000,0.0001,0.4989,15.95
1763494341.9173865,0.0000,0.0001,0.4983,17.28
1763494341.9849901,0.0000,0.0001,0.4978,14.79
1763494342.0525706,0.0000,0.0000,0.4968,14.80
1763494342.1213171,0.0000,0.0000,0.4960,14.55
1763494342.2016778,0.0000,0.0000,0.4967,12.44
1763494342.2662425,0.0000,0.0003,0.4961,15.49
1763494342.3206606,0.0000,0.0003,0.4972,18.38
1763494342.3764544,0.0000,0.0002,0.4979,17.92
1763494342.4346905,0.0000,0.0002,0.4975,17.17
1763494342.4897416,0.0000,0.0001,0.4976,18.16
1763494342.540765,0.0000,0.0001,0.4980,19.60
1763494342.5919204,0.0000,0.0001,0.4982,19.55
1763494342.6562083,0.0000,0.0001,0.4979,15.56
1763494342.7187035,0.0000,0.0000,0.4980,16.00
1763494342.778381,0.0000,0.0000,0.4981,16.76
1763494342.8374414,0.0000,0.0001,0.4978,16.93
