timestamp,frame_idx,eye_prob_closed,yawn_prob,drowsy_prob
1763768649.498,1,0.5726,0.0000,0.3047
1763768649.581,2,0.5726,0.0000,0.3047
1763768649.694,3,0.5728,0.0000,0.2193
1763768649.720,4,0.5728,0.0000,0.2193
1763768649.833,5,0.5688,0.0000,0.2126
1763768649.854,6,0.5688,0.0000,0.2126
1763768649.954,7,0.6308,0.0000,0.2600
1763768649.980,8,0.6308,0.0000,0.2600
1763768650.080,9,0.6756,0.0000,0.2753
1763768650.104,10,0.6756,0.0000,0.2753
1763768650.205,11,0.6749,0.0000,0.2693
1763768650.225,12,0.6749,0.0000,0.2693
1763768650.336,13,0.7080,0.0000,0.3106
1763768650.353,14,0.7080,0.0000,0.3106
1763768650.439,15,0.7120,0.0000,0.3257
1763768650.465,16,0.7120,0.0000,0.3257
1763768650.564,17,0.6765,0.0000,0.3006
1763768650.591,18,0.6765,0.0000,0.3006
1763768650.691,19,0.6646,0.0000,0.3079
1763768650.719,20,0.6646,0.0000,0.3079
1763768650.814,21,0.6894,0.0000,0.3286
1763768650.845,22,0.6894,0.0000,0.3286
1763768650.875,23,0.6894,0.0000,0.3286
1763768650.913,24,0.6894,0.0000,0.3286
1763768651.009,25,0.6473,0.0000,0.3241
1763768651.035,26,0.6473,0.0000,0.3241
1763768651.065,27,0.6473,0.0000,0.3241
1763768651.095,28,0.6473,0.0000,0.3241
1763768651.154,29,0.6473,0.0000,0.3241
1763768651.170,30,0.6473,0.0000,0.3241
1763768651.186,31,0.6473,0.0000,0.3241
1763768651.218,32,0.6473,0.0000,0.3241
1763768651.250,33,0.6473,0.0000,0.3241
1763768651.282,34,0.6473,0.0000,0.3241
1763768651.314,35,0.6473,0.0000,0.3241
1763768651.347,36,0.6473,0.0000,0.3241
1763768651.378,37,0.6473,0.0000,0.3241
1763768651.412,38,0.6473,0.0000,0.3241
1763768651.442,39,0.6473,0.0000,0.3241
1763768651.528,40,0.6473,0.0000,0.3241
1763768651.554,41,0.6473,0.0000,0.3241
1763768651.580,42,0.6473,0.0000,0.3241
1763768651.609,43,0.6473,0.0000,0.3241
1763768651.641,44,0.6473,0.0000,0.3241
1763768651.673,45,0.6473,0.0000,0.3241
1763768651.711,46,0.6473,0.0000,0.3241
1763768651.744,47,0.6473,0.0000,0.3241
1763768651.774,48,0.6473,0.0000,0.3241
